,AATS7dv,AATS8dv,AATS7d,AATS8d,AATS7s,AATS8s,AATS7Z,AATS8Z,AATS7m,AATS8m,AATS7v,AATS8v,AATS7se,AATS8se,AATS7pe,AATS8pe,AATS7are,AATS8are,AATS7p,AATS8p,AATS7i,AATS8i,AATSC7c,AATSC8c,AATSC7dv,AATSC8dv,AATSC7d,AATSC8d,AATSC7s,AATSC8s,AATSC7Z,AATSC8Z,AATSC7m,AATSC8m,AATSC7v,AATSC8v,AATSC7se,AATSC8se,AATSC7pe,AATSC8pe,AATSC7are,AATSC8are,AATSC7p,AATSC8p,AATSC7i,AATSC8i,MATS7c,MATS8c,MATS7dv,MATS8dv,MATS7d,MATS8d,MATS7s,MATS8s,MATS7Z,MATS8Z,MATS7m,MATS8m,MATS7v,MATS8v,MATS7se,MATS8se,MATS7pe,MATS8pe,MATS7are,MATS8are,MATS7p,MATS8p,MATS7i,MATS8i,GATS7c,GATS8c,GATS7dv,GATS8dv,GATS7d,GATS8d,GATS7s,GATS8s,GATS7Z,GATS8Z,GATS7m,GATS8m,GATS7v,GATS8v,GATS7se,GATS8se,GATS7pe,GATS8pe,GATS7are,GATS8are,GATS7p,GATS8p,GATS7i,GATS8i,AXp-7d,AXp-7dv,SpAbs_Dt,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,LogEE_Dt,SM1_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,DetourIndex,MAXsLi,MAXssBe,MAXssssBe,MAXssBH,MAXsssB,MAXssssB,MAXsCH3,MAXdCH2,MAXssCH2,MAXtCH,MAXdsCH,MAXaaCH,MAXsssCH,MAXddC,MAXtsC,MAXdssC,MAXaasC,MAXaaaC,MAXssssC,MAXsNH3,MAXsNH2,MAXssNH2,MAXdNH,MAXssNH,MAXaaNH,MAXtN,MAXsssNH,MAXdsN,MAXaaN,MAXsssN,MAXddsN,MAXaasN,MAXssssN,MAXsOH,MAXdO,MAXssO,MAXaaO,MAXsF,MAXsSiH3,MAXssSiH2,MAXsssSiH,MAXssssSi,MAXsPH2,MAXssPH,MAXsssP,MAXdsssP,MAXsssssP,MAXsSH,MAXdS,MAXssS,MAXaaS,MAXdssS,MAXddssS,MAXsCl,MAXsGeH3,MAXssGeH2,MAXsssGeH,MAXssssGe,MAXsAsH2,MAXssAsH,MAXsssAs,MAXsssdAs,MAXsssssAs,MAXsSeH,MAXdSe,MAXssSe,MAXaaSe,MAXdssSe,MAXddssSe,MAXsBr,MAXsSnH3,MAXssSnH2,MAXsssSnH,MAXssssSn,MAXsI,MAXsPbH3,MAXssPbH2,MAXsssPbH,MAXssssPb,MINsLi,MINssBe,MINssssBe,MINssBH,MINsssB,MINssssB,MINsCH3,MINdCH2,MINssCH2,MINtCH,MINdsCH,MINaaCH,MINsssCH,MINddC,MINtsC,MINdssC,MINaasC,MINaaaC,MINssssC,MINsNH3,MINsNH2,MINssNH2,MINdNH,MINssNH,MINaaNH,MINtN,MINsssNH,MINdsN,MINaaN,MINsssN,MINddsN,MINaasN,MINssssN,MINsOH,MINdO,MINssO,MINaaO,MINsF,MINsSiH3,MINssSiH2,MINsssSiH,MINssssSi,MINsPH2,MINssPH,MINsssP,MINdsssP,MINsssssP,MINsSH,MINdS,MINssS,MINaaS,MINdssS,MINddssS,MINsCl,MINsGeH3,MINssGeH2,MINsssGeH,MINssssGe,MINsAsH2,MINssAsH,MINsssAs,MINsssdAs,MINsssssAs,MINsSeH,MINdSe,MINssSe,MINaaSe,MINdssSe,MINddssSe,MINsBr,MINsSnH3,MINssSnH2,MINsssSnH,MINssssSn,MINsI,MINsPbH3,MINssPbH2,MINsssPbH,MINssssPb,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33
788,0.0,0.0,1.0,1.0,1.3333334,1.0,2.6666667,1.0,4.713072,1.016064,58.968037,31.083744,6.85152,6.718464,5.096667,4.84,5.06,4.84,0.66759,0.4446129,174.31929,184.91765,0.0006191305,0.0006451687,1.2354445,1.6656439,0.11982249,0.11982249,0.22139196,0.4433372,3.0532544,7.668639,13.977263,35.975895,3.3089728,31.282085,0.028341565,0.038400926,0.041889794,0.07352441,0.043230176,0.06961479,0.011676106,0.13416095,-0.08081122,0.43064806,0.028546164,0.029746702,0.27690545,0.37332788,0.26213592,0.26213592,0.12131845,0.2429401,0.23170184,0.5819488,0.22886273,0.58906674,0.07013491,0.66303533,0.2012688,0.27270576,0.21897148,0.38433582,0.20400418,0.3285138,0.026620187,0.30587164,-0.067150764,0.35785064,0.04728263,0.0,0.03591895,0.0,0.0,0.0,0.08781738,0.0,0.30403382,0.0,0.3176805,0.0,0.7646889,0.0,0.02699041,0.0,0.102619715,0.0,0.06806283,0.0,0.3677135,0.0,0.72800916,0.0,0.035578713,0.016214397,,,,,,,,,,,,,,,,,,,,,1.7407639,3.661648,0.33063272,5.703159,1.8894625,1.7393013,0.19564371,,2.0575616,0.074823804,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.7130297,-0.60425633,1.5180472,,9.902983,11.346528,4.8213887,,13.104139,,,,,,,,-3.2193286,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7407639,3.661648,0.33063272,5.703159,1.8783487,1.5247941,-0.01195088,,1.9726474,-0.28619197,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.68825,-0.60425633,1.4111079,,9.705693,11.346528,4.8213887,,12.924288,,,,,,,,-3.2193286,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3.0779567,3.1238725,1.4848155,0.75,10.642287,3.8620634,3.789818,2.8143275,0.5138749,0.6508939,1.5,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
789,0.0,0.0,1.0,1.0,1.3333334,1.0,2.6666667,1.0,4.713072,1.016064,58.968037,31.083744,6.85152,6.718464,5.096667,4.84,5.06,4.84,0.66759,0.4446129,174.31929,184.91765,0.0006191305,0.0006451687,1.2354445,1.6656439,0.11982249,0.11982249,0.22139196,0.4433372,3.0532544,7.668639,13.977263,35.975895,3.3089728,31.282085,0.028341565,0.038400926,0.041889794,0.07352441,0.043230176,0.06961479,0.011676106,0.13416095,-0.08081122,0.43064806,0.028546164,0.029746702,0.27690545,0.37332788,0.26213592,0.26213592,0.12131845,0.2429401,0.23170184,0.5819488,0.22886273,0.58906674,0.07013491,0.66303533,0.2012688,0.27270576,0.21897148,0.38433582,0.20400418,0.3285138,0.026620187,0.30587164,-0.067150764,0.35785064,0.04728263,0.0,0.03591895,0.0,0.0,0.0,0.08781738,0.0,0.30403382,0.0,0.3176805,0.0,0.7646889,0.0,0.02699041,0.0,0.102619715,0.0,0.06806283,0.0,0.3677135,0.0,0.72800916,0.0,0.035578713,0.016214397,,,,,,,,,,,,,,,,,,,,,1.7407639,3.661648,0.33063272,5.703159,1.8894625,1.7393013,0.19564371,,2.0575616,0.074823804,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.7130297,-0.60425633,1.5180472,,9.902983,11.346528,4.8213887,,13.104139,,,,,,,,-3.2193286,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7407639,3.661648,0.33063272,5.703159,1.8783487,1.5247941,-0.01195088,,1.9726474,-0.28619197,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.68825,-0.60425633,1.4111079,,9.705693,11.346528,4.8213887,,12.924288,,,,,,,,-3.2193286,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3.0779567,3.1238725,1.4848155,0.75,10.642287,3.8620634,3.789818,2.8143275,0.5138749,0.6508939,1.5,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
790,0.0,0.0,1.0,1.0,1.3333334,1.0,2.6666667,1.0,4.713072,1.016064,58.968037,31.083744,6.85152,6.718464,5.096667,4.84,5.06,4.84,0.66759,0.4446129,174.31929,184.91765,0.0006191305,0.0006451687,1.2354445,1.6656439,0.11982249,0.11982249,0.22139196,0.4433372,3.0532544,7.668639,13.977263,35.975895,3.3089728,31.282085,0.028341565,0.038400926,0.041889794,0.07352441,0.043230176,0.06961479,0.011676106,0.13416095,-0.08081122,0.43064806,0.028546164,0.029746702,0.27690545,0.37332788,0.26213592,0.26213592,0.12131845,0.2429401,0.23170184,0.5819488,0.22886273,0.58906674,0.07013491,0.66303533,0.2012688,0.27270576,0.21897148,0.38433582,0.20400418,0.3285138,0.026620187,0.30587164,-0.067150764,0.35785064,0.04728263,0.0,0.03591895,0.0,0.0,0.0,0.08781738,0.0,0.30403382,0.0,0.3176805,0.0,0.7646889,0.0,0.02699041,0.0,0.102619715,0.0,0.06806283,0.0,0.3677135,0.0,0.72800916,0.0,0.035578713,0.016214397,,,,,,,,,,,,,,,,,,,,,1.7407639,3.661648,0.33063272,5.703159,1.8894625,1.7393013,0.19564371,,2.0575616,0.074823804,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.7130297,-0.60425633,1.5180472,,9.902983,11.346528,4.8213887,,13.104139,,,,,,,,-3.2193286,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7407639,3.661648,0.33063272,5.703159,1.8783487,1.5247941,-0.01195088,,1.9726474,-0.28619197,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.68825,-0.60425633,1.4111079,,9.705693,11.346528,4.8213887,,12.924288,,,,,,,,-3.2193286,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3.0779567,3.1238725,1.4848155,0.75,10.642287,3.8620634,3.789818,2.8143275,0.5138749,0.6508939,1.5,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
791,0.0,0.0,1.0,1.0,1.3333334,1.0,2.6666667,1.0,4.713072,1.016064,58.968037,31.083744,6.85152,6.718464,5.096667,4.84,5.06,4.84,0.66759,0.4446129,174.31929,184.91765,0.0006191305,0.0006451687,1.2354445,1.6656439,0.11982249,0.11982249,0.22139196,0.4433372,3.0532544,7.668639,13.977263,35.975895,3.3089728,31.282085,0.028341565,0.038400926,0.041889794,0.07352441,0.043230176,0.06961479,0.011676106,0.13416095,-0.08081122,0.43064806,0.028546164,0.029746702,0.27690545,0.37332788,0.26213592,0.26213592,0.12131845,0.2429401,0.23170184,0.5819488,0.22886273,0.58906674,0.07013491,0.66303533,0.2012688,0.27270576,0.21897148,0.38433582,0.20400418,0.3285138,0.026620187,0.30587164,-0.067150764,0.35785064,0.04728263,0.0,0.03591895,0.0,0.0,0.0,0.08781738,0.0,0.30403382,0.0,0.3176805,0.0,0.7646889,0.0,0.02699041,0.0,0.102619715,0.0,0.06806283,0.0,0.3677135,0.0,0.72800916,0.0,0.035578713,0.016214397,,,,,,,,,,,,,,,,,,,,,1.7407639,3.661648,0.33063272,5.703159,1.8894625,1.7393013,0.19564371,,2.0575616,0.074823804,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.7130297,-0.60425633,1.5180472,,9.902983,11.346528,4.8213887,,13.104139,,,,,,,,-3.2193286,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7407639,3.661648,0.33063272,5.703159,1.8783487,1.5247941,-0.01195088,,1.9726474,-0.28619197,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.68825,-0.60425633,1.4111079,,9.705693,11.346528,4.8213887,,12.924288,,,,,,,,-3.2193286,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3.0779567,3.1238725,1.4848155,0.75,10.642287,3.8620634,3.789818,2.8143275,0.5138749,0.6508939,1.5,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
792,1.6666666,1.2266667,1.8333334,1.48,4.355035,5.1866665,13.166667,10.36,44.734394,32.225704,126.85886,95.315315,8.074169,8.599642,6.495042,6.91124,6.484875,6.9824,0.90737504,0.6523004,172.26782,188.43599,0.000726911,-0.002338002,-1.6587771,-4.0044184,-0.044296514,0.06472058,-0.842941,-3.307523,-1.3190335,-3.1664693,-5.781422,-14.782245,-7.3223577,4.504618,-0.033953425,-0.109215006,-0.040245365,-0.15709203,-0.048026215,-0.17770045,-0.047435764,0.05112828,-0.5382045,-0.2768518,0.030711928,-0.098780386,-0.25500304,-0.6155973,-0.058689024,0.08574913,-0.13770802,-0.54033726,-0.14544368,-0.34915182,-0.13227959,-0.3382194,-0.17197615,0.10579748,-0.1657786,-0.53324556,-0.13497527,-0.52685666,-0.14126745,-0.5226997,-0.22220883,0.23950611,-0.18913284,-0.097289726,0.6361009,1.0038421,1.1998622,1.9332606,0.9009691,0.72292686,1.000834,1.9796788,1.1482438,1.6101377,1.1234415,1.602301,1.1784899,0.80683404,0.96971965,1.9197465,0.94204944,1.926215,0.9282218,1.9133705,1.0982199,0.55015826,0.79689014,1.0455763,0.030768508,0.0063154823,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.5370346,5.703159,1.8894625,0.34787038,0.19564371,,2.0575616,0.074823804,-0.37805554,0.9974806,-4.9083405,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.3853382,-1.0179629,1.5180472,,9.902983,11.177664,5.3068833,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.2647664,5.703159,1.8783487,0.34787038,-0.01195088,,1.9726474,-0.28619197,-1.4096324,0.8540104,-4.9083405,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.3853382,-1.0179629,1.4111079,,9.705693,11.177664,5.1816688,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666667,3.5709805,1.5553046,0.25,4.844613,8.862625,1.3700135,3.5327756,1.6329932,0.5138749,1.4422495,0.9350126,1.2181262,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.9085603
793,1.6666666,1.2266667,1.8333334,1.48,4.355035,5.1866665,13.166667,10.36,44.734394,32.225704,126.85886,95.315315,8.074169,8.599642,6.495042,6.91124,6.484875,6.9824,0.90737504,0.6523004,172.26782,188.43599,0.000726911,-0.002338002,-1.6587771,-4.0044184,-0.044296514,0.06472058,-0.842941,-3.307523,-1.3190335,-3.1664693,-5.781422,-14.782245,-7.3223577,4.504618,-0.033953425,-0.109215006,-0.040245365,-0.15709203,-0.048026215,-0.17770045,-0.047435764,0.05112828,-0.5382045,-0.2768518,0.030711928,-0.098780386,-0.25500304,-0.6155973,-0.058689024,0.08574913,-0.13770802,-0.54033726,-0.14544368,-0.34915182,-0.13227959,-0.3382194,-0.17197615,0.10579748,-0.1657786,-0.53324556,-0.13497527,-0.52685666,-0.14126745,-0.5226997,-0.22220883,0.23950611,-0.18913284,-0.097289726,0.6361009,1.0038421,1.1998622,1.9332606,0.9009691,0.72292686,1.000834,1.9796788,1.1482438,1.6101377,1.1234415,1.602301,1.1784899,0.80683404,0.96971965,1.9197465,0.94204944,1.926215,0.9282218,1.9133705,1.0982199,0.55015826,0.79689014,1.0455763,0.030768508,0.0063154823,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.5370346,5.703159,1.8894625,0.34787038,0.19564371,,2.0575616,0.074823804,-0.37805554,0.9974806,-4.9083405,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.3853382,-1.0179629,1.5180472,,9.902983,11.177664,5.3068833,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.2647664,5.703159,1.8783487,0.34787038,-0.01195088,,1.9726474,-0.28619197,-1.4096324,0.8540104,-4.9083405,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.3853382,-1.0179629,1.4111079,,9.705693,11.177664,5.1816688,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666667,3.5709805,1.5553046,0.25,4.844613,8.862625,1.3700135,3.5327756,1.6329932,0.5138749,1.4422495,0.9350126,1.2181262,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.9085603
794,1.6666666,1.2266667,1.8333334,1.48,4.355035,5.1866665,13.166667,10.36,44.734394,32.225704,126.85886,95.315315,8.074169,8.599642,6.495042,6.91124,6.484875,6.9824,0.90737504,0.6523004,172.26782,188.43599,0.000726911,-0.002338002,-1.6587771,-4.0044184,-0.044296514,0.06472058,-0.842941,-3.307523,-1.3190335,-3.1664693,-5.781422,-14.782245,-7.3223577,4.504618,-0.033953425,-0.109215006,-0.040245365,-0.15709203,-0.048026215,-0.17770045,-0.047435764,0.05112828,-0.5382045,-0.2768518,0.030711928,-0.098780386,-0.25500304,-0.6155973,-0.058689024,0.08574913,-0.13770802,-0.54033726,-0.14544368,-0.34915182,-0.13227959,-0.3382194,-0.17197615,0.10579748,-0.1657786,-0.53324556,-0.13497527,-0.52685666,-0.14126745,-0.5226997,-0.22220883,0.23950611,-0.18913284,-0.097289726,0.6361009,1.0038421,1.1998622,1.9332606,0.9009691,0.72292686,1.000834,1.9796788,1.1482438,1.6101377,1.1234415,1.602301,1.1784899,0.80683404,0.96971965,1.9197465,0.94204944,1.926215,0.9282218,1.9133705,1.0982199,0.55015826,0.79689014,1.0455763,0.030768508,0.0063154823,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.5370346,5.703159,1.8894625,0.34787038,0.19564371,,2.0575616,0.074823804,-0.37805554,0.9974806,-4.9083405,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.3853382,-1.0179629,1.5180472,,9.902983,11.177664,5.3068833,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.2647664,5.703159,1.8783487,0.34787038,-0.01195088,,1.9726474,-0.28619197,-1.4096324,0.8540104,-4.9083405,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.3853382,-1.0179629,1.4111079,,9.705693,11.177664,5.1816688,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666667,3.5709805,1.5553046,0.25,4.844613,8.862625,1.3700135,3.5327756,1.6329932,0.5138749,1.4422495,0.9350126,1.2181262,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.9085603
795,1.6666666,1.2266667,1.8333334,1.48,4.355035,5.1866665,13.166667,10.36,44.734394,32.225704,126.85886,95.315315,8.074169,8.599642,6.495042,6.91124,6.484875,6.9824,0.90737504,0.6523004,172.26782,188.43599,0.000726911,-0.002338002,-1.6587771,-4.0044184,-0.044296514,0.06472058,-0.842941,-3.307523,-1.3190335,-3.1664693,-5.781422,-14.782245,-7.3223577,4.504618,-0.033953425,-0.109215006,-0.040245365,-0.15709203,-0.048026215,-0.17770045,-0.047435764,0.05112828,-0.5382045,-0.2768518,0.030711928,-0.098780386,-0.25500304,-0.6155973,-0.058689024,0.08574913,-0.13770802,-0.54033726,-0.14544368,-0.34915182,-0.13227959,-0.3382194,-0.17197615,0.10579748,-0.1657786,-0.53324556,-0.13497527,-0.52685666,-0.14126745,-0.5226997,-0.22220883,0.23950611,-0.18913284,-0.097289726,0.6361009,1.0038421,1.1998622,1.9332606,0.9009691,0.72292686,1.000834,1.9796788,1.1482438,1.6101377,1.1234415,1.602301,1.1784899,0.80683404,0.96971965,1.9197465,0.94204944,1.926215,0.9282218,1.9133705,1.0982199,0.55015826,0.79689014,1.0455763,0.030768508,0.0063154823,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.5370346,5.703159,1.8894625,0.34787038,0.19564371,,2.0575616,0.074823804,-0.37805554,0.9974806,-4.9083405,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.3853382,-1.0179629,1.5180472,,9.902983,11.177664,5.3068833,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.2647664,5.703159,1.8783487,0.34787038,-0.01195088,,1.9726474,-0.28619197,-1.4096324,0.8540104,-4.9083405,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.3853382,-1.0179629,1.4111079,,9.705693,11.177664,5.1816688,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666667,3.5709805,1.5553046,0.25,4.844613,8.862625,1.3700135,3.5327756,1.6329932,0.5138749,1.4422495,0.9350126,1.2181262,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.9085603
796,1.6666666,1.2266667,1.8333334,1.48,4.355035,5.1866665,13.166667,10.36,44.734394,32.225704,126.85886,95.315315,8.074169,8.599642,6.495042,6.91124,6.484875,6.9824,0.90737504,0.6523004,172.26782,188.43599,0.000726911,-0.002338002,-1.6587771,-4.0044184,-0.044296514,0.06472058,-0.842941,-3.307523,-1.3190335,-3.1664693,-5.781422,-14.782245,-7.3223577,4.504618,-0.033953425,-0.109215006,-0.040245365,-0.15709203,-0.048026215,-0.17770045,-0.047435764,0.05112828,-0.5382045,-0.2768518,0.030711928,-0.098780386,-0.25500304,-0.6155973,-0.058689024,0.08574913,-0.13770802,-0.54033726,-0.14544368,-0.34915182,-0.13227959,-0.3382194,-0.17197615,0.10579748,-0.1657786,-0.53324556,-0.13497527,-0.52685666,-0.14126745,-0.5226997,-0.22220883,0.23950611,-0.18913284,-0.097289726,0.6361009,1.0038421,1.1998622,1.9332606,0.9009691,0.72292686,1.000834,1.9796788,1.1482438,1.6101377,1.1234415,1.602301,1.1784899,0.80683404,0.96971965,1.9197465,0.94204944,1.926215,0.9282218,1.9133705,1.0982199,0.55015826,0.79689014,1.0455763,0.030768508,0.0063154823,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.5370346,5.703159,1.8894625,0.34787038,0.19564371,,2.0575616,0.074823804,-0.37805554,0.9974806,-4.9083405,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.3853382,-1.0179629,1.5180472,,9.902983,11.177664,5.3068833,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.2647664,5.703159,1.8783487,0.34787038,-0.01195088,,1.9726474,-0.28619197,-1.4096324,0.8540104,-4.9083405,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.3853382,-1.0179629,1.4111079,,9.705693,11.177664,5.1816688,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666667,3.5709805,1.5553046,0.25,4.844613,8.862625,1.3700135,3.5327756,1.6329932,0.5138749,1.4422495,0.9350126,1.2181262,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.9085603
797,1.6666666,1.2266667,1.8333334,1.48,4.355035,5.1866665,13.166667,10.36,44.734394,32.225704,126.85886,95.315315,8.074169,8.599642,6.495042,6.91124,6.484875,6.9824,0.90737504,0.6523004,172.26782,188.43599,0.000726911,-0.002338002,-1.6587771,-4.0044184,-0.044296514,0.06472058,-0.842941,-3.307523,-1.3190335,-3.1664693,-5.781422,-14.782245,-7.3223577,4.504618,-0.033953425,-0.109215006,-0.040245365,-0.15709203,-0.048026215,-0.17770045,-0.047435764,0.05112828,-0.5382045,-0.2768518,0.030711928,-0.098780386,-0.25500304,-0.6155973,-0.058689024,0.08574913,-0.13770802,-0.54033726,-0.14544368,-0.34915182,-0.13227959,-0.3382194,-0.17197615,0.10579748,-0.1657786,-0.53324556,-0.13497527,-0.52685666,-0.14126745,-0.5226997,-0.22220883,0.23950611,-0.18913284,-0.097289726,0.6361009,1.0038421,1.1998622,1.9332606,0.9009691,0.72292686,1.000834,1.9796788,1.1482438,1.6101377,1.1234415,1.602301,1.1784899,0.80683404,0.96971965,1.9197465,0.94204944,1.926215,0.9282218,1.9133705,1.0982199,0.55015826,0.79689014,1.0455763,0.030768508,0.0063154823,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.5370346,5.703159,1.8894625,0.34787038,0.19564371,,2.0575616,0.074823804,-0.37805554,0.9974806,-4.9083405,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.9989405,3.9964786,1.3853382,-1.0179629,1.5180472,,9.902983,11.177664,5.3068833,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7682639,3.661648,0.2647664,5.703159,1.8783487,0.34787038,-0.01195088,,1.9726474,-0.28619197,-1.4096324,0.8540104,-4.9083405,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.937351,3.9408724,1.3853382,-1.0179629,1.4111079,,9.705693,11.177664,5.1816688,,12.8448305,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666667,3.5709805,1.5553046,0.25,4.844613,8.862625,1.3700135,3.5327756,1.6329932,0.5138749,1.4422495,0.9350126,1.2181262,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.9085603
